Experiment Name,Kernel Version,CPU Model,Num. of CPUs,Memory System,Boot Type,Workload,Input Size,Sim. Status Result,Host Time,Final Tick,Host Instruction Rate,Host Memory Usage,Host Opcode Rate,Host Second,Host Tick Rate,Simulation Frequency,Simulated Instructions,Simulated Opcodes,Simulated Seconds,Simulated Ticks,Number of Cycles,Number of Floating Point Instructions,Number of Integer Instructions,Number of Load Instructions,Number of Store Instructions,Number of Memory References,Number of Integer ALU,Number of FP ALU,Number of SIMD ALU,Number of SIMD Crypto,Total Cache Misses,Avg Read Queue Length
GAPBS Experiments,vmlinux-5.2.3,DerivO3CPU,1,MESI,Systemd,gapbs.pr,3,success,55.06916571,4.69E+12,85214672,3923632,85330368,32.13,101312786,1.00E+12,2738134739,2741862594,0.003255,3255416658,12527578,0,0,0,0,0,15175425,50736,80476,0,125535,1.42
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.bodytrack,simmedium,success,25.02216721,1.61E+13,6901951458,3857560,6900550274,1.06,8.11E+11,1.00E+12,7297845461,7297845461,0.857476,8.57E+11,18896170405,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.streamcluster,simsmall,success,25.02802849,1.56E+13,8595421593,3857560,8591946527,0.55,7.65E+11,1.00E+12,4713457784,4713457784,0.419767,4.20E+11,16534551224,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.ferret,simsmall,success,25.02489281,1.63E+13,5931046546,3857564,5929876199,0.87,8.13E+11,1.00E+12,5160127918,5160127918,0.70767,7.08E+11,18361149774,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.blackscholes,simmedium,success,25.02481318,1.50E+13,16640011984,3857560,16629991510,0.26,7.33E+11,1.00E+12,4277132889,4277132889,0.188481,1.88E+11,15990553097,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.bodytrack,simsmall,success,25.02320814,1.58E+13,15523209242,3857564,15514186012,0.31,7.67E+11,1.00E+12,4777802962,4777802962,0.236241,2.36E+11,16642885959,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.blackscholes,simsmall,success,30.03684235,1.55E+13,46786408649,3857564,46686841728,0.08,5.83E+11,1.00E+12,3749222307,3749222307,0.046831,46831444011,15587224196,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.vips,simsmall,success,25.0231123,2.16E+13,561052005,3858584,561044053,13.17,1.64E+12,1.00E+12,7391049952,7391049952,21.645362,2.16E+13,56287050030,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.freqmine,simmedium,success,30.03478122,2.19E+13,6587580705,3875256,6586963764,1.83,8.64E+11,1.00E+12,12060304766,12060304766,1.582258,1.58E+12,59365198372,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.fluidanimate,simmedium,success,25.02618313,1.62E+13,8566224687,3857560,8563992902,0.78,8.50E+11,1.00E+12,6700136303,6700136303,0.664891,6.65E+11,18257357820,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.freqmine,simsmall,success,30.03224587,2.07E+13,8890192005,3874236,8887903738,0.64,8.00E+11,1.00E+12,5690983308,5690983308,0.512139,5.12E+11,51398211721,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.ferret,simmedium,success,30.03199863,1.82E+13,2931861010,3858584,2931665278,3.08,8.27E+11,1.00E+12,9034331035,9034331035,2.549541,2.55E+12,25557632223,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.vips,simmedium,success,30.03549266,2.33E+13,989830519,3858584,989821032,15.46,1.51E+12,1.00E+12,15298867173,15298867173,23.341414,2.33E+13,59637636623,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.bodytrack,simsmall,success,30.03410578,1.98E+13,23669392596,3874232,23650440414,0.21,7.04E+11,1.00E+12,4988246499,4988246499,0.148498,1.48E+11,48504752089,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.swaptions,simsmall,success,25.0279305,1.69E+13,8328144094,3857560,8325497576,0.64,7.94E+11,1.00E+12,5337795937,5337795937,0.508786,5.09E+11,18997656998,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.streamcluster,simmedium,success,25.02546978,1.79E+13,4522772391,3857560,4522340452,1.75,8.68E+11,1.00E+12,7933539662,7933539662,1.522977,1.52E+12,21672250278,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,1,MESI,Systemd,kernelperf.vips,simsmall,success,25.02601004,2.26E+13,561574263,3858840,561565207,13.17,1.72E+12,1.00E+12,7393766237,7393766237,22.617003,2.26E+13,59277879685,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.raytrace,simmedium,success,35.03609729,2.25E+13,29832843812,3858588,29825483228,0.84,8.58E+11,1.00E+12,25095699550,25095699550,0.722206,7.22E+11,18269125325,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.ferret,simmedium,success,35.03559279,2.20E+13,5606795162,3875260,5606121579,1.65,7.87E+11,1.00E+12,9268068146,9268068146,1.300857,1.30E+12,57782108728,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.vips,simmedium,success,35.04395223,3.00E+13,814567771,3876284,814557954,19.1,1.57E+12,1.00E+12,15557554658,15557554658,29.994118,3.00E+13,1.65E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.fluidanimate,simsmall,success,25.02252746,1.74E+13,7976536836,3857564,7973946185,0.62,7.89E+11,1.00E+12,4973921449,4973921449,0.491895,4.92E+11,17567947745,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,1,MESI,Systemd,kernelperf.vips,simmedium,success,30.09597111,2.39E+13,955760978,3858844,955750381,16,1.49E+12,1.00E+12,15296034864,15296034864,23.906842,2.39E+13,61097356202,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.blackscholes,simmedium,success,30.04055858,2.00E+13,27634896872,3874232,27602261845,0.16,5.96E+11,1.00E+12,4499344866,4499344866,0.097135,97135031736,46553253041,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.freqmine,simmedium,success,30.03306842,1.89E+13,3846270274,3857560,3846064803,3.08,8.88E+11,1.00E+12,11826824674,11826824674,2.730456,2.73E+12,26899628415,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.bodytrack,simmedium,success,35.03129125,2.04E+13,12101598493,3875260,12097157032,0.62,7.99E+11,1.00E+12,7529310578,7529310578,0.497194,4.97E+11,49027738480,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.fluidanimate,simsmall,success,30.05395865,2.01E+13,11146449614,3875256,11142061866,0.47,6.24E+11,1.00E+12,5290199899,5290199899,0.296146,2.96E+11,45542425649,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.dedup,simmedium,success,30.02533913,1.94E+13,3238380478,3858584,3238176758,3.01,8.86E+11,1.00E+12,9742180793,9742180793,2.664354,2.66E+12,26659055787,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.swaptions,simmedium,success,30.02835345,1.82E+13,5045865926,3857560,5045366278,2.1,8.70E+11,1.00E+12,10571647248,10571647248,1.823717,1.82E+12,24191676174,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.ferret,simsmall,success,35.03309989,2.04E+13,9364050547,3875256,9361595030,0.58,7.50E+11,1.00E+12,5383233564,5383233564,0.431281,4.31E+11,48847943320,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.swaptions,simmedium,success,35.04324985,2.13E+13,9338801853,3875260,9337303588,1.16,8.21E+11,1.00E+12,10790307114,10790307114,0.949133,9.49E+11,55610691245,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,2,MESI,Systemd,kernelperf.vips,simmedium,success,35.03654766,3.01E+13,789390347,3876540,789384667,19.71,1.53E+12,1.00E+12,15559724673,15559724673,30.134904,3.01E+13,1.66E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.raytrace,simsmall,success,35.03142738,2.31E+13,60640172010,3858584,60606758817,0.38,8.07E+11,1.00E+12,23316343279,23316343279,0.310414,3.10E+11,16640648376,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,2,MESI,Systemd,kernelperf.vips,simsmall,success,35.04082012,2.81E+13,427267124,3875512,427262425,17.86,1.58E+12,1.00E+12,7630072607,7630072607,28.147009,2.81E+13,1.56E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.blackscholes,simsmall,success,45.12867618,1.14E+14,57913081028,3873528,57777327718,0.09,5.08E+11,1.00E+12,5149755099,5149755099,0.045266,45266224464,16267126777,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.fluidanimate,simmedium,success,35.04275966,1.97E+13,11049315324,3875256,11045739511,0.64,7.51E+11,1.00E+12,7062865101,7062865101,0.480159,4.80E+11,46553308130,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.swaptions,simsmall,success,35.03233457,1.98E+13,13248628140,3874236,13243045670,0.42,6.98E+11,1.00E+12,5539729754,5539729754,0.292082,2.92E+11,49120695701,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.blackscholes,simsmall,success,35.03579021,1.99E+13,56024910237,3874232,55880699475,0.07,3.97E+11,1.00E+12,3985822992,3985822992,0.028336,28335721914,43062941474,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.dedup,simmedium,success,40.03666663,2.32E+13,2383241998,3877308,2383087383,4.06,7.23E+11,1.00E+12,9675171133,9675171133,2.935175,2.94E+12,71306470461,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.dedup,simsmall,success,45.03746295,1.13E+14,6572509531,3873532,6571447277,1.08,8.53E+11,1.00E+12,7111007035,7111007035,0.922991,9.23E+11,18897887104,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.bodytrack,simmedium,success,45.04516029,1.13E+14,8951823489,3873532,8950038953,0.95,8.09E+11,1.00E+12,8498473598,8498473598,0.767999,7.68E+11,19406053146,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.blackscholes,simmedium,success,45.13548851,1.12E+14,26278404290,3873532,26256452918,0.22,7.24E+11,1.00E+12,5700839602,5700839602,0.157298,1.57E+11,16245808170,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.ferret,simsmall,success,55.05789065,2.18E+13,5781564684,3979136,5780511629,1.18,4.73E+11,1.00E+12,6832604989,6832604989,0.558794,5.59E+11,1.95E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.swaptions,simmedium,success,55.05687976,2.12E+13,12764039376,3979140,12761372667,0.95,3.63E+11,1.00E+12,12157055695,12157055695,0.346255,3.46E+11,1.95E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.streamcluster,simsmall,success,45.04514408,3.73E+13,866547953,3879356,866534814,13.86,1.27E+12,1.00E+12,12007849990,12007849990,17.603205,1.76E+13,2.30E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.blackscholes,simmedium,success,55.05580187,2.03E+13,22102619487,3978112,22085226963,0.26,2.88E+11,1.00E+12,5835544184,5835544184,0.076221,76221240462,1.76E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.bodytrack,simsmall,success,45.04693413,1.10E+14,26029291515,3873532,26013482577,0.24,7.27E+11,1.00E+12,6189934973,6189934973,0.172927,1.73E+11,17091569760,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.dedup,simmedium,success,50.05014253,1.17E+14,4065343804,3874556,4065108080,2.81,8.85E+11,1.00E+12,11422720889,11422720889,2.486817,2.49E+12,26533841710,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.freqmine,simsmall,success,55.04950333,2.07E+13,7429152258,3978112,7427480363,0.97,3.92E+11,1.00E+12,7185418993,7185418993,0.379152,3.79E+11,1.90E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.swaptions,simsmall,success,55.04717946,1.99E+13,21473381713,3978112,21462430844,0.32,3.00E+11,1.00E+12,6877585184,6877585184,0.096154,96154220862,1.74E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.dedup,simsmall,success,65.06074262,2.59E+13,731502040,3984256,731488361,11.53,4.63E+11,1.00E+12,8435023467,8435023467,5.334157,5.33E+12,3.91E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.dedup,simmedium,success,65.06020522,1.50E+14,6569231147,3895324,6568587228,1.78,7.60E+11,1.00E+12,11697014373,11697014373,1.354183,1.35E+12,51644438331,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.fluidanimate,simsmall,success,55.04866242,2.04E+13,12269637314,3979140,12264966609,0.59,3.85E+11,1.00E+12,7207159695,7207159695,0.226163,2.26E+11,1.83E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.blackscholes,simsmall,success,55.0496397,2.00E+13,44394882417,3979136,44339407585,0.12,2.67E+11,1.00E+12,5346338820,5346338820,0.032244,32243891166,1.75E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,8,MESI,Systemd,kernelperf.vips,simmedium,success,60.05560875,3.02E+13,517069041,3983488,517066521,33.12,9.13E+11,1.00E+12,17127506496,17127506496,30.22928,3.02E+13,6.91E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.bodytrack,simsmall,success,60.05443263,2.10E+13,20807591861,3979136,20793837989,0.31,4.02E+11,1.00E+12,6475352217,6475352217,0.125191,1.25E+11,1.81E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.ferret,simmedium,success,60.05511117,2.15E+13,5596027709,3979140,5595360506,1.92,4.22E+11,1.00E+12,10731514694,10731514694,0.808441,8.08E+11,2.11E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,TimingSimpleCPU,8,MESI,Systemd,kernelperf.vips,simsmall,success,55.05471802,2.91E+13,316142622,3982464,316140948,29.9,9.72E+11,1.00E+12,9453185849,9453185849,29.076406,2.91E+13,6.68E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.vips,simmedium,success,60.05444551,2.93E+13,539379172,3982208,539375529,32.05,9.15E+11,1.00E+12,17288064668,17288064668,29.340254,2.93E+13,6.70E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.freqmine,simmedium,success,60.05301118,2.19E+13,6601015519,3979136,6600467443,2.07,4.65E+11,1.00E+12,13693250064,13693250064,0.96513,9.65E+11,2.12E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.bodytrack,simsmall,success,65.06321073,1.49E+14,35173451508,3894300,35143906259,0.2,6.40E+11,1.00E+12,7145659868,7145659868,0.130156,1.30E+11,49004151490,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.fluidanimate,simmedium,success,60.05265546,2.07E+13,11346927814,3979140,11343572017,0.79,4.02E+11,1.00E+12,8929295865,8929295865,0.31638,3.16E+11,1.88E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.dedup,simmedium,success,65.05727172,2.71E+13,1041208562,3984260,1041194627,11.07,5.53E+11,1.00E+12,11522323387,11522323387,6.117175,6.12E+12,4.37E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.dedup,simsmall,success,65.06482816,1.50E+14,4811190177,3894296,4810777250,1.71,7.01E+11,1.00E+12,8210548856,8210548856,1.196144,1.20E+12,56258413529,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.bodytrack,simmedium,success,60.0720408,2.16E+13,12226932500,3979136,12223954755,0.75,4.54E+11,1.00E+12,9123549324,9123549324,0.339225,3.39E+11,1.86E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.vips,simsmall,success,60.06186342,2.85E+13,296553099,3981188,296551127,30.88,9.23E+11,1.00E+12,9157264574,9157264574,28.489261,2.85E+13,6.54E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.blackscholes,simmedium,success,65.05459046,1.42E+14,44586515929,3894300,44531707381,0.15,6.01E+11,1.00E+12,6742846938,6742846938,0.090973,90972904698,47918256339,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.bodytrack,simmedium,success,65.13504958,1.47E+14,15167693368,3893276,15164007796,0.63,7.96E+11,1.00E+12,9493314397,9493314397,0.498294,4.98E+11,51025680345,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.dedup,simsmall,success,85.07263422,3.97E+14,5395641588,3873944,5394791074,1.17,8.48E+11,1.00E+12,6307255009,6307255009,0.991374,9.91E+11,20316580016,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.streamcluster,simsmall,success,105.0950153,4.46E+13,1431522732,4005760,1431516039,48.75,4.97E+11,1.00E+12,69788693891,69788693891,24.208025,2.42E+13,1.22E+12,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,8,MESI,Systemd,kernelperf.streamcluster,simmedium,success,105.1015406,4.82E+13,1533973751,4008832,1533968100,53.86,5.13E+11,1.00E+12,82623874534,82623874534,27.619584,2.76E+13,1.37E+12,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,8,MESI,Systemd,kernelperf.blackscholes,simsmall,success,135.1249535,1.51E+14,64642737856,4019680,64536204707,0.13,1.30E+11,1.00E+12,8621419660,8621419660,0.017334,17334272043,1.79E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.ferret,simsmall,success,45.04384565,1.16E+14,7219405233,3874556,7217681239,0.9,8.02E+11,1.00E+12,6525863843,6525863843,0.724874,7.25E+11,18758371431,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,8,MESI,Systemd,kernelperf.bodytrack,simsmall,success,135.1132646,1.53E+14,31359072605,4020708,31338047167,0.31,3.92E+11,1.00E+12,9577570672,9577570672,0.119745,1.20E+11,1.79E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.fluidanimate,simsmall,success,45.04294181,1.13E+14,11332700910,3873532,11328020248,0.57,8.04E+11,1.00E+12,6405904305,6405904305,0.454494,4.54E+11,17719345604,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.ferret,simmedium,success,50.04526234,1.17E+14,3380924075,3874552,3380675239,3.02,8.24E+11,1.00E+12,10222006926,10222006926,2.492601,2.49E+12,25535672055,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,8,MESI,Systemd,kernelperf.bodytrack,simmedium,success,130.1226826,1.53E+14,13861134257,4020708,13857645168,0.86,4.23E+11,1.00E+12,11859992421,11859992421,0.362366,3.62E+11,1.90E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,8,MESI,Systemd,kernelperf.dedup,simsmall,success,135.124537,1.55E+14,1814455285,4023776,1814397762,6.2,5.10E+11,1.00E+12,11242168871,11242168871,3.161393,3.16E+12,3.02E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.ferret,simsmall,success,60.06886959,1.51E+14,13965178956,3893272,13959090077,0.53,7.32E+11,1.00E+12,7363698374,7363698374,0.386423,3.86E+11,46529648893,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.fluidanimate,simmedium,success,50.04651499,1.12E+14,9299067292,3874556,9297320646,0.88,8.51E+11,1.00E+12,8195025187,8195025187,0.749735,7.50E+11,18724581374,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,8,MESI,Systemd,kernelperf.dedup,simmedium,success,145.1211843,1.61E+14,1093003668,4026852,1092990710,16.06,5.30E+11,1.00E+12,17555612654,17555612654,8.508254,8.51E+12,5.26E+11,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.freqmine,simsmall,success,45.04146719,1.13E+14,7763702955,3873532,7762248264,0.91,8.66E+11,1.00E+12,7036456488,7036456488,0.785305,7.85E+11,18749583893,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.ferret,simmedium,success,70.06404972,1.46E+14,7149592233,3895324,7148596751,1.55,7.77E+11,1.00E+12,11084175949,11084175949,1.205555,1.21E+12,58553533245,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.fluidanimate,simmedium,success,65.05700541,1.46E+14,13462393359,3894296,13458129311,0.69,7.54E+11,1.00E+12,9271747032,9271747032,0.519162,5.19E+11,50205222508,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.fluidanimate,simsmall,success,70.06037569,1.45E+14,17871275429,3895324,17863047718,0.44,7.63E+11,1.00E+12,7922229170,7922229170,0.338289,3.38E+11,48089492562,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.raytrace,simsmall,success,55.04994988,1.17E+14,57650770307,3874556,57628268291,0.4,8.09E+11,1.00E+12,22896961929,22896961929,0.321522,3.22E+11,16519796550,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,1,MESI,Systemd,kernelperf.freqmine,simsmall,success,165.1369691,9.75E+14,7616812970,3893404,7615153661,0.95,8.45E+11,1.00E+12,7232481932,7232481932,0.802296,8.02E+11,18876006520,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.streamcluster,simsmall,success,45.04515243,1.15E+14,13855614810,3873532,13850379576,0.44,7.79E+11,1.00E+12,6075087437,6075087437,0.341504,3.42E+11,17061869387,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-4.15.18,KVM,2,MESI,Systemd,kernelperf.vips,simsmall,success,170.1418962,7.77E+14,61543456,3930552,61543378,157.41,4.93E+12,1.00E+12,9687410555,9687410555,776.791348,7.77E+14,4.56E+12,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.streamcluster,simmedium,success,45.04156041,1.14E+14,5661244116,3873532,5660460240,1.59,8.61E+11,1.00E+12,8975761689,8975761689,1.364543,1.36E+12,20584399357,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,2,MESI,Systemd,kernelperf.freqmine,simmedium,success,70.06264138,1.44E+14,7772065586,3895324,7771176775,1.87,8.01E+11,1.00E+12,14517706111,14517706111,1.495718,1.50E+12,54069580584,0,0,0,0,0,0,0,0,0,0,0
KernelPerf Experiments,vmlinux-5.4.51,KVM,1,MESI,Systemd,kernelperf.swaptions,simsmall,success,45.04275632,1.14E+14,11214536237,3874552,11210652828,0.57,7.90E+11,1.00E+12,6437966465,6437966465,0.453942,4.54E+11,18064358674,0,0,0,0,0,0,0,0,0,0,0
